c_custkey,c_name,c_address,c_nationkey,c_phone,c_acctbal,c_mktsegment
99151,Customer#000099151,"b9rpvQ 4CdDKvyfFagZGdKr7E,",20,30-161-481-6783,1968.87,MACHINERY
31007,Customer#000031007,6T47IC5 hteVUr,14,24-636-518-1695,230.16,HOUSEHOLD
130882,Customer#000130882,DKoM8MXZox4E6WC3D8diTdbkSkrDdjk5rOw,5,15-115-214-8787,-761.09,AUTOMOBILE
27071,Customer#000027071,"HfNH8nVOZDOZxN6IdLU,f u nU8VmHs8PYOooj5J",2,12-914-657-4120,1291.01,AUTOMOBILE
124487,Customer#000124487,"fU5V0IgSxnp62SYRas8,9Ez",7,17-379-364-9871,-763.04,HOUSEHOLD
106564,Customer#000106564,aTVcPUMLUH 8Y,13,23-473-437-3854,9831.22,HOUSEHOLD
82477,Customer#000082477,kIjcNS2wbZNQecZMpddZTbCV,9,19-631-311-2029,6150.71,AUTOMOBILE
62614,Customer#000062614,88Gqx9JxOzm0psLcJBFKPKFut RJGwHCUsXz,3,13-582-658-8731,2152.57,FURNITURE
76861,Customer#000076861,EGDVa5KqhHAx04iktLAq9vuo,16,26-314-596-3979,8885.29,HOUSEHOLD
111742,Customer#000111742,"BDyHN PfWehQNSDCg,5kHnxCL",6,16-868-638-5014,5315.43,MACHINERY
27775,Customer#000027775,bCjv2dTfnGBOKaBS7jgg qOdDaO3U0l2Gk,11,21-915-718-2822,1246.77,FURNITURE
141664,Customer#000141664,"e9O4L nSiX2 aaZt5Xrv XT,xpkC3hXgqacWei",15,25-511-543-9109,2885.74,AUTOMOBILE
123262,Customer#000123262,V2TyeUC1HDCRfu1vWblJEAMKYoIj7dWdI8VXPy,20,30-776-103-6284,7680.35,FURNITURE
72662,Customer#000072662,vYBSruapoDyo9T,7,17-760-460-3832,2894.20,HOUSEHOLD
43808,Customer#000043808,"PRPZlcTyFA,teI7VnyNQ6D",20,30-645-973-6592,8323.67,AUTOMOBILE
92713,Customer#000092713,"2lel,SZPAuGl Xvtd",6,16-128-268-6424,4640.50,FURNITURE
6779,Customer#000006779,"UeGNbDKhSDW1MkcE,GnxRAiyjHHe0itTSj",18,28-974-892-3856,7630.58,MACHINERY
67441,Customer#000067441,Qwld4l0scarsoe8J,3,13-806-718-5629,1015.15,FURNITURE
1606,Customer#000001606,rIhuh0JIXA caaG,19,29-275-181-3687,2244.46,FURNITURE
71287,Customer#000071287,"M0L9s1Slv4yIwA2rVgM8ansg15,085YYLVW",20,30-273-879-2279,3752.54,AUTOMOBILE
3667,Customer#000003667,7hawckofDh4dTuuodGUZ5k32,14,24-390-484-7542,3047.53,BUILDING
60769,Customer#000060769,AwD Xea1aT9f,14,24-988-842-9663,7012.64,MACHINERY
84953,Customer#000084953,Zh4onst9cM,15,25-554-302-6027,3739.45,FURNITURE
72290,Customer#000072290,"m6QZ1bXiFq7wRjpBWBdHhcEFEfjhCYg3iLj,",12,22-369-757-3184,2681.14,AUTOMOBILE
122194,Customer#000122194,"WKcKE,YUXESV1rUJL5lEyhXrxJQsMLwwscaP1ni",3,13-642-328-2567,8266.65,MACHINERY
97427,Customer#000097427,WFIBLocyz6NXtDtF 1hJeI0PTvAwAyzOigD,13,23-246-231-2708,7640.31,BUILDING
97729,Customer#000097729,"lHrUmbCin4n,Fo0xJy1flPx6uhMOq4QEahs",10,20-520-750-3992,5577.56,HOUSEHOLD
41068,Customer#000041068,B3InTdt8UoIL,13,23-485-234-2982,7588.51,FURNITURE
85267,Customer#000085267,"z9Bhr,VjUE39Bu9,2gN1tG",4,14-181-383-3862,2221.62,HOUSEHOLD
15713,Customer#000015713,"dYdbeqS,Yz2gHeJMoA6kPh94dU2xwWeV",10,20-964-160-3090,106.17,BUILDING
80731,Customer#000080731,bFQWyNKi8gYdZ,23,33-931-470-7746,1349.76,HOUSEHOLD
45679,Customer#000045679,iUqLE2QQBFlPT1ZMNQKxwwznq0zDIvu,15,25-787-210-3676,-345.13,AUTOMOBILE
88333,Customer#000088333,"B mn7G,vD5aV5FeTNEQf1FGNiSfABWwGC,g40",13,23-533-644-4484,5374.62,AUTOMOBILE
250,Customer#000000250,9hif3yif6z8w8pW88F755PU7uz,16,26-464-852-1461,2869.97,FURNITURE
96277,Customer#000096277,"IsN18jSbCdVOysI,qFUypnhOkCdkl 141KpP",13,23-749-278-4348,1566.09,BUILDING
103859,Customer#000103859,NKcXV6EnSmhiCxB7VHj5z8c,10,20-643-829-9733,8819.76,MACHINERY
97558,Customer#000097558,yzIF7RZ9xxool4a,8,18-750-875-8115,5772.33,HOUSEHOLD
75157,Customer#000075157,AO0DUuHDGVoKQbp0TFd,11,21-447-970-6474,1851.83,FURNITURE
82468,Customer#000082468,",URMe7CM97EFj3o2zxxcCTPLSTTYfST w527K",8,18-416-772-7806,8851.20,MACHINERY
86911,Customer#000086911,"W75DqiaypjuxTpmYSraCWY,tAenr9EFJ",15,25-196-779-1607,776.96,AUTOMOBILE
53068,Customer#000053068,GU9JGCx7FArf8unkD86EVEf4apc2GwZT2d5,10,20-489-836-6977,2670.72,MACHINERY
11710,Customer#000011710,"RwM4,13DBZtQIuhXKHmp,yt1o5UaRCdrgB2",0,10-579-469-8974,3012.19,BUILDING
116221,Customer#000116221,BDoY9j agnH,2,12-972-449-4078,1652.89,AUTOMOBILE
99772,Customer#000099772,"12zEmN, JTghCQfYtx",14,24-875-448-8694,9480.75,MACHINERY
67273,Customer#000067273,rCCKBmHucz17c,6,16-621-286-2582,2468.23,FURNITURE
80482,Customer#000080482," gbpdPNBre0gDDOlj,xNbkHRWV8zKntxPP7sjW",5,15-659-678-8892,-842.08,AUTOMOBILE
61330,Customer#000061330,oVLD wXL4dJbshuRn80R6e,15,25-998-543-4206,407.11,FURNITURE
55963,Customer#000055963,uxvP6Gka238GT H2q4vasleZ kMs,20,30-687-987-9994,6458.39,MACHINERY
102821,Customer#000102821,tTg6fmznWQLh2BU,17,27-628-813-3809,8705.33,BUILDING
113770,Customer#000113770,",eS6ig Zi8bLtHKYOiU5Zw7W8O8xNszY9smM",12,22-974-762-4537,9454.18,MACHINERY
109018,Customer#000109018,"xc,w3JJGObY6TwMtvEJLmp2iFSOcOBxU3EfVAOZC",4,14-956-605-2341,-680.22,FURNITURE
55957,Customer#000055957,q3i8VPkXXk58V5g,15,25-229-553-8633,9228.63,BUILDING
149296,Customer#000149296,aAKbh355XyerKpfyihQLjXmfQxbPhk7FTtiS,4,14-843-558-8488,3764.83,AUTOMOBILE
82769,Customer#000082769,"4SQd9L7bWhrHsAaTTjiLBmV o,00o5P ZG",4,14-547-625-7503,-331.59,MACHINERY
70462,Customer#000070462,"TAs,F2FtIW8C67wax9pErnvib",2,12-143-962-3450,-748.83,BUILDING
136816,Customer#000136816,"MQwknq36Xb3RBpi,HSC2bj2l",23,33-989-186-5967,3348.21,FURNITURE
51541,Customer#000051541,HHtilUWZPzETuWJGLEG6kODzMhDTK5zd,16,26-650-718-7035,-395.68,HOUSEHOLD
106285,Customer#000106285,"Ukq4IVtztxpD,coBG6qXvYvgGmIaUUAs7GjCt",13,23-370-459-8410,8100.77,HOUSEHOLD
5482,Customer#000005482,uWFL1j0zpkQwvS0NXzPHQ3HcvIcu6YbP,6,16-552-424-1821,5892.97,MACHINERY
5309,Customer#000005309,XUlivtTwR9Bo7QaNN7B,5,15-745-243-4358,3030.68,HOUSEHOLD
65557,Customer#000065557,"yVB07O1jGLEoXhVgGF8ZXN3,",18,28-905-961-8639,7259.55,FURNITURE
99353,Customer#000099353,edLxk3WrVGk HVZZ,17,27-719-782-2532,1349.36,BUILDING
134738,Customer#000134738,"c9uwZYCXb1k3utDB5QZiOxeCM VcoP6HBC,",14,24-360-839-9829,5556.39,MACHINERY
18979,Customer#000018979," ,g1SxPzlIQv",0,10-652-660-3641,9763.29,BUILDING
10220,Customer#000010220,mkj4wVr2I9FEFqiNOtRoSW5e7KLBT57c,20,30-940-693-4194,5848.16,FURNITURE
81208,Customer#000081208,5M 1CxxhuedTPbLbVgGMl1sAo,22,32-148-291-2092,8635.46,BUILDING
98378,Customer#000098378,NAnQlZm16NYjPebWbybwoJAZPJ6O whm,5,15-238-475-7667,7303.41,FURNITURE
137059,Customer#000137059,GeEJVpObdKN7 mKlURCedh5,21,31-102-577-4553,1769.38,AUTOMOBILE
86891,Customer#000086891,b5dClLP7sFJ,10,20-391-122-6191,3354.13,AUTOMOBILE
18544,Customer#000018544,EVDCl3eZEs1FniiQep2meF3Lecq0hJXws2,7,17-872-946-6764,212.61,HOUSEHOLD
1795,Customer#000001795,EaQbFX VR89kRgd6svC3NK8MSivUK8DZ3y,21,31-853-266-7057,6580.13,MACHINERY
139508,Customer#000139508,j2lMyDfdb8zrZ,21,31-518-544-5805,6397.16,FURNITURE
57676,Customer#000057676,T 9ZWSAN4ZA,16,26-137-447-3513,2789.26,AUTOMOBILE
54961,Customer#000054961,"p3dBLmSNI0hIv8Vl,CZc",19,29-942-966-2099,6971.32,HOUSEHOLD
9299,Customer#000009299,"2u,yKuYB9e1GmmYTaTrUnCIW70mU7iAT",19,29-383-460-4070,2928.22,MACHINERY
122044,Customer#000122044,"6tE33lijWNGFK5OJCJDEaO,F6v",10,20-303-609-1435,1590.25,BUILDING
84259,Customer#000084259,nHZJQFOLh45wbDkM h 3T3c3GaXc,16,26-264-933-6937,7037.52,MACHINERY
17455,Customer#000017455,AkYKq8PAgDbLqVsJgv7Mw1vyAe421,12,22-139-902-1360,2083.47,BUILDING
16075,Customer#000016075,hOda1sPfJxYBiXSm9,20,30-513-884-4494,425.97,AUTOMOBILE
112955,Customer#000112955,"6PlcJ8KyPFsN4ecyElb4,",16,26-652-476-3597,2844.34,FURNITURE
147745,Customer#000147745,"h0LVjWlkkEra8FmEzC5hL3,mqKxJ",15,25-881-562-7710,9251.27,HOUSEHOLD
127262,Customer#000127262,J5WmIOcqSuOtj1EXcQulm,13,23-627-472-4658,7978.30,FURNITURE
21242,Customer#000021242,"yl4bDyvKvN1Z0MIdjtQy6,sx4E6W2I",24,34-931-784-8136,6498.76,FURNITURE
90728,Customer#000090728,"pfGXjSjl,y0lhQAlYwp8rw5u ,p",17,27-267-850-1926,648.54,AUTOMOBILE
112024,Customer#000112024,"cgu3SFEFYLLQwbigN1td4wM,1XSmwiW",12,22-334-979-8739,3446.88,BUILDING
88147,Customer#000088147,UII6pX3IfNmA 2VcDalUlmYpAgJMY,8,18-636-705-6490,468.46,MACHINERY
20273,Customer#000020273,OMCtAEh5U5NJpohyE8dv9,7,17-817-504-8617,7400.05,MACHINERY
63368,Customer#000063368,"hEp,cq3wCtkqtiLFmBE,AG",15,25-148-980-2001,5232.42,AUTOMOBILE
38083,Customer#000038083,iN2 F0ExnvLTi3rtUOkZXCN8b7hkBM,17,27-929-635-7992,2271.26,BUILDING
20707,Customer#000020707,"iuO8TzQi5gJkDlu,Rng2ro E",23,33-308-984-3516,7113.13,MACHINERY
131032,Customer#000131032,ciGI0b8M1rSPncIEIS4caXJ2jS9RPNwKmUjJug,24,34-402-606-1848,6161.30,BUILDING
81860,Customer#000081860,"CBBSz4i Vuhh0eBbfODCrsiCb,a sVInZuzDH,",11,21-259-523-5946,3298.07,HOUSEHOLD
59975,Customer#000059975,"opttkkkMi4pi9lt7sWUreDhD9,4nIKZqt7MgM",19,29-244-575-8185,9193.68,BUILDING
72136,Customer#000072136,"PzzROMjhPWiwtIrxc7v,4ICq3a",3,13-769-536-3145,1794.17,MACHINERY
28438,Customer#000028438,gkHznvvRaucY2,4,14-191-948-6353,7671.40,AUTOMOBILE
631,Customer#000000631,By LIK3TbJ67sJLlpaoOCXZheuX,19,29-864-813-2575,2603.00,MACHINERY
71365,Customer#000071365,"46dk,33OVi3ExOeBFu7Ygr36ScMBImk",1,11-374-110-1043,-654.46,BUILDING
127351,Customer#000127351,qVfpFeiLxcXLZeP81z4,1,11-150-858-2684,3842.36,BUILDING
149662,Customer#000149662,"DS,VE6XCq47eiJGGBRN7UNzxW d9,Ev",23,33-749-707-5817,6520.73,AUTOMOBILE
133355,Customer#000133355,WgmgcObP6pjJ4NcdjmRMBqaqSfsbASAixv4aQhvM,21,31-917-697-9221,642.50,BUILDING
7136,Customer#000007136,",6v6tw,vjitbpRZ1CceZGLnh2hFFRv7hZXczs",22,32-611-951-7924,6621.96,AUTOMOBILE
62117,Customer#000062117,05Tr5SaCzrtzh3A,17,27-522-892-1506,1933.76,HOUSEHOLD
64142,Customer#000064142,"AaHk480cqldqM5glBkNrwas,Wih9YgtIndEWG",4,14-217-288-9607,4199.93,BUILDING
10954,Customer#000010954,V2q9pEYKmQR0ydEaRavwtWippbFSU1kKx74m,1,11-929-699-6796,3431.24,BUILDING
17368,Customer#000017368,"QT 0CKK4n8cFfvzQVe9yLOSHB3bPOh4y,9ZF4ab",22,32-757-948-4433,4815.13,FURNITURE
77776,Customer#000077776,"z3rSrUeYxSn9hnRgzLnotISe7eB,7i75aeMYi3UX",21,31-311-465-3248,5092.81,BUILDING
127837,Customer#000127837,mLOkq8krze8oZpUnfMbkQ3QKuNb,11,21-280-380-4888,9144.24,AUTOMOBILE
66709,Customer#000066709,BYj3SwLhK62,5,15-605-780-9496,9205.91,BUILDING
73816,Customer#000073816,"WG rrX79,AU 0QDd5nFT 6lj",11,21-887-560-9526,6964.76,MACHINERY
126869,Customer#000126869,"skeSWAXohzCtbJGb3c4HwhiT,hFM6m7YerdxhgPF",4,14-736-860-8524,3536.90,AUTOMOBILE
121496,Customer#000121496,"meezvRLnHq4AokVNMH2,x,4YtZE0FitT9im6N6x",17,27-353-307-8755,3219.30,MACHINERY
52693,Customer#000052693,"7BlqzkV7tp7bx8KGTG,AzGHtSQyv0",22,32-612-133-8180,4125.61,AUTOMOBILE
101750,Customer#000101750,ebf2vC28v4oixT9jFsI,7,17-209-259-3279,6340.55,HOUSEHOLD
51181,Customer#000051181,qnl6iobNkYR275tZCTXDdo5VcO,15,25-728-641-3632,8138.18,AUTOMOBILE
107912,Customer#000107912,"R56NqgoAtpH223DG,edP1tNs,cIv",16,26-722-939-1083,3340.00,HOUSEHOLD
42931,Customer#000042931,fI3HD1bp1aT4qUO0NOJD,0,10-332-864-8303,9131.78,BUILDING
29311,Customer#000029311,"NY7OfiKILVWhpWeiTKGfRrzFE6k ,",7,17-726-188-4945,7429.49,AUTOMOBILE
121294,Customer#000121294,l6Fm9H4y9tkS,6,16-955-409-5144,-359.34,HOUSEHOLD
87535,Customer#000087535,QZFhrY4oJYxFXPtIRYBW7nB,15,25-645-703-8288,6629.07,HOUSEHOLD
116869,Customer#000116869,2ZtM9Gc9QtOBr2Ki,13,23-116-190-6174,7032.05,HOUSEHOLD
31715,Customer#000031715,2feXn34cZ7AURhshq9Dls,0,10-917-328-8451,9606.69,MACHINERY
44696,Customer#000044696,ZhTJlMmOY91KtU44OxKe5S kz,23,33-207-735-4056,2432.07,FURNITURE
146959,Customer#000146959,d6VMAQ6LflBLfyr3YuoZeoK,22,32-508-633-3170,-434.95,BUILDING
34331,Customer#000034331,"W,uJwOuzef1,F7SpdaE",9,19-635-709-5638,-53.52,HOUSEHOLD
94588,Customer#000094588,Ty0dg5Z4a8ct6veshno9Isw7tSAgquC9,2,12-573-954-3701,9074.84,FURNITURE
71884,Customer#000071884,iPwZiC60suCz4vb2GxAcLLEIi3IY,3,13-646-362-9389,3739.02,MACHINERY
818,Customer#000000818,CvQvKClYoh9lPjMngrjbCoxqqnp2QFiTe8eF,20,30-943-141-5174,-574.39,BUILDING
131105,Customer#000131105,4rp7LzjfABcolmYAJ08PUq5SzIMlLmPbJBL,15,25-190-995-5788,779.68,AUTOMOBILE
116854,Customer#000116854,"YeN9uKKOBr,kWuH311J",8,18-317-404-8732,5219.34,FURNITURE
142969,Customer#000142969,4jtMx8ZQ43UEbUHf,8,18-138-224-6879,672.79,HOUSEHOLD
124372,Customer#000124372,ROZ8s2ttBVaIN0a2GH3mb4n8AA,15,25-215-323-6597,573.36,FURNITURE
120361,Customer#000120361,HOV41JBpKNQu,17,27-884-821-4292,9189.73,FURNITURE
36890,Customer#000036890,"c,ilRchdIi66pStl8cvYmV",6,16-373-183-7486,8387.29,FURNITURE
43811,Customer#000043811,Z1jYfeuDgFX1nPQorWb9bbgzrXF H6I,13,23-445-572-6997,1154.09,BUILDING
137431,Customer#000137431,Ce0uHIWWdWkpUQ82y O,24,34-438-719-8508,7838.49,BUILDING
12772,Customer#000012772,koor8cVmves,24,34-346-716-4487,356.62,AUTOMOBILE
112420,Customer#000112420,OwmBjHiWxXpmBpMix1BUQLapLiespxcqE2,17,27-322-706-5156,7139.21,HOUSEHOLD
18319,Customer#000018319,Tg6puctTWgtmQBt8jq41ulgmI,23,33-318-825-5630,-583.14,MACHINERY
58178,Customer#000058178,Do5sSPu5aLc9uADiZYe8 R,1,11-106-757-1933,4994.99,HOUSEHOLD
70813,Customer#000070813,"nFyvv2Tu7kUS8YT,7bA,fIrcW,L10",13,23-255-633-8994,8993.78,AUTOMOBILE
38485,Customer#000038485,xdtqKNK5Icfa5,24,34-585-308-1992,8165.59,AUTOMOBILE
33571,Customer#000033571,KgXKRGjeVCvcd3GCN6ZmBbjEfY48HBgWbYd50O,6,16-966-890-4951,807.57,BUILDING
143404,Customer#000143404,oOILjT8dcuuxienlRfyEqj1LwKgeBylFbGzpOl3,23,33-141-140-9484,7595.38,BUILDING
134134,Customer#000134134,"hTTiL9o,mLq3stA6",8,18-269-622-6999,491.85,HOUSEHOLD
6694,Customer#000006694,XyOYqBJqGspMZSdqQq5DvaX9CD,4,14-959-393-1619,9588.19,HOUSEHOLD
25538,Customer#000025538,yax8IJXhYn,19,29-107-657-1164,3032.60,AUTOMOBILE
125605,Customer#000125605,JOwjxMNFcbfNQUGCkory7hbg4p7,10,20-775-592-5571,9686.34,BUILDING
57415,Customer#000057415,57HIZrKRqgyRrtXujdYlJhLLXp,1,11-809-238-5133,234.55,BUILDING
67630,Customer#000067630,twGnH6PkyZF,11,21-208-360-3993,7864.43,FURNITURE
139757,Customer#000139757,"WqVO,hTMNp,EI8B2CEdV",8,18-333-919-4875,2274.56,HOUSEHOLD
32552,Customer#000032552,P6ayXiS0cJ8L,14,24-836-992-5307,5661.39,BUILDING
1102,Customer#000001102,F9fxZhJJhaR0P4Rgd7SE2PA58x,24,34-103-353-4822,2369.01,HOUSEHOLD
50510,Customer#000050510,bJPw ki8QCCg0jMj,24,34-912-866-4497,8487.97,MACHINERY
141868,Customer#000141868,3C67LXwQop3qpd9rp5bt1VlR9eFNNt4U,10,20-342-730-5486,2890.39,MACHINERY
42710,Customer#000042710,"MFOhcL,xnoY4Gwbc0",6,16-782-200-1422,8186.80,MACHINERY
20869,Customer#000020869,yYUlB6ScD2t7k9bXwI1W,9,19-836-303-5782,4979.79,FURNITURE
148214,Customer#000148214,6S5RgC 3YHIm2QlCEkYquMSUtmSuA8rYj,2,12-993-430-7972,4958.94,HOUSEHOLD
87997,Customer#000087997,iagLsnMTz32jD,22,32-581-175-8552,7382.88,FURNITURE
132671,Customer#000132671,5UiGxye8JLo,22,32-619-712-9970,7923.23,AUTOMOBILE
129971,Customer#000129971,"lWmZ4IePRjSL,dwk",5,15-199-713-1885,-608.25,BUILDING
6139,Customer#000006139,"3r3Uc,7NMqKxby7w641xEV3su",17,27-704-480-4139,9119.98,AUTOMOBILE
22363,Customer#000022363,gWuKVGonybhlcGIMYzO,3,13-662-820-4992,5045.20,FURNITURE
59510,Customer#000059510,"105NNcD4,X9xlonRGJVSlx",23,33-461-141-5092,3669.34,MACHINERY
89690,Customer#000089690,iTa5gFs0HYSkAEKGi69h5VfjHlbqRNQskkJJVr6,5,15-197-365-4611,-250.94,FURNITURE
109741,Customer#000109741,"069r5QM4MqW8Ttd,iG1xzr3h,y,PrndzkUcNZ 3x",4,14-139-420-3078,6353.38,BUILDING
107975,Customer#000107975,u94xPrag8nC vcTtF4So,12,22-245-331-8997,7880.67,MACHINERY
133174,Customer#000133174,b1cruxC4MQ8R OE3ZZgCNfl8tXby3SWzF61C,0,10-895-899-4459,579.34,AUTOMOBILE
147727,Customer#000147727,dFZ WzKV2HpCrgN3V44Uj,15,25-984-579-5735,4288.02,BUILDING
19519,Customer#000019519,arzaV8jLsECGIfZbbnAgskQD3W56aoeSW53A,4,14-487-172-5476,8783.08,HOUSEHOLD
45418,Customer#000045418,zQJ ElcK7IMPbVaX2c,24,34-326-917-1303,8754.37,BUILDING
53122,Customer#000053122,peSXDFkxa7HEOPrCn7D8Sd5Cu1yUaEN5j,18,28-923-637-7574,7127.20,AUTOMOBILE
22027,Customer#000022027,C1eMRyi6qSO9FEBNTKX55o 3,16,26-456-401-9416,1221.95,BUILDING
71863,Customer#000071863,GGcaZ8yu8DWMiaadbL9lJCaa,22,32-527-367-4884,4107.92,HOUSEHOLD
23057,Customer#000023057,"NYuQBRxMmCnUIDdpsJH,kAvoVGr,dRR",17,27-501-869-7894,636.34,AUTOMOBILE
77378,Customer#000077378,"CGtZh3Iz F ,",24,34-252-838-2367,3206.60,FURNITURE
130781,Customer#000130781,XhNGQqe4xYt5xsRMGsPVf6Eozsizg,12,22-767-500-7999,-167.99,AUTOMOBILE
41182,Customer#000041182,"8dU2TgszX,E",23,33-608-158-6234,8461.98,HOUSEHOLD
38959,Customer#000038959,"oZKoPPT ufRT,DBAQAxo RnntUwT",4,14-363-485-4272,-871.00,FURNITURE
94982,Customer#000094982,bZo36Q3Ii an5SGvm1xe5ZOE1RfKe,2,12-829-307-5581,5625.03,BUILDING
5299,Customer#000005299,CoTu6uL2Enc03jrJ0zUBfUepiAP,12,22-853-789-3373,8690.65,MACHINERY
133325,Customer#000133325,"D,66p hImjmEtbLYKjmixukswoGo5Ix1 jx929",6,16-206-512-7725,-252.41,FURNITURE
100730,Customer#000100730,bXBhtay09W8B9GVYOV pm9wgJ1cQEKNQze,14,24-474-137-4885,1083.78,BUILDING
106526,Customer#000106526,BB P7VhhTZL,24,34-396-168-8953,1838.85,MACHINERY
101275,Customer#000101275,xxqPw9xmx 7aowNB,10,20-988-842-1491,8346.85,FURNITURE
3800,Customer#000003800,"zaSZ,0FL8lMayxKM RjfGoIwBCcCJna3vSh",5,15-982-776-7843,7321.45,HOUSEHOLD
70408,Customer#000070408,"yde3Pd339VVZY,tBGhJ9Po",3,13-656-529-1974,2922.62,AUTOMOBILE
92534,Customer#000092534,SpE0PWx5UlARdr2WHOiUUDn7VG4OgA3Zck,0,10-234-240-8922,1319.93,BUILDING
43676,Customer#000043676,"sMClb24B,q0qE NanDQQYFmVmAxBnRv U5",9,19-105-619-2637,1886.44,FURNITURE
135245,Customer#000135245,F Ld2RiDeG0QESeVFp,16,26-315-508-6326,5522.99,AUTOMOBILE
77744,Customer#000077744, qv4p5kSlFkYRLjsPtL3uEOBHwte53,14,24-649-548-7047,6204.34,MACHINERY
106873,Customer#000106873,"u7L7D0zRHbqBtDKZgeQF3r7QZsJfLJokEM,bFAp",9,19-291-548-6288,1503.09,FURNITURE
148927,Customer#000148927,nGeaj29rkz5Jtz8jMIhp9AGaWhh VMuFMa,3,13-240-260-8855,6796.66,MACHINERY
22786,Customer#000022786,2wCA HM9Di,23,33-395-632-1220,1553.27,AUTOMOBILE
71611,Customer#000071611,VVnt4UnFPYZMAzg,5,15-514-518-9842,7298.56,FURNITURE
128474,Customer#000128474,ML MwOj1IVeGQN45LBI21Lnrm1ZZUIwjf7mh,10,20-553-871-5783,8654.76,MACHINERY
145721,Customer#000145721,RkQOwDIMTbaQ07GfF6GZr6YxEnJw,4,14-943-179-7041,5400.97,BUILDING
128335,Customer#000128335,89yGXM98jcOTV1ObWmfYLXadcHO,22,32-724-395-5278,3207.93,MACHINERY
100312,Customer#000100312,cW2QXx23jeRZ53HGFSnwl1,19,29-214-544-6395,-395.47,AUTOMOBILE
141910,Customer#000141910,xOXq1KuVlcnrpLe0guA7ZTSF1CudWxMiug4j,7,17-660-207-5025,2996.79,BUILDING
85808,Customer#000085808,C wxnKFHLwgp7ykAvR3bX0trwObww9ieTz,6,16-526-263-9776,8101.54,HOUSEHOLD
53947,Customer#000053947,56juw47uDP8kgWKBsiUMeyirWa1owW,15,25-668-516-6255,8484.35,MACHINERY
113231,Customer#000113231,yUCfKmIPRKjbKbBk,15,25-174-522-8076,3101.73,FURNITURE
45709,Customer#000045709,1cJ2gWPhKVSzuNlWEpSV8SdNF3,22,32-568-230-4044,4362.93,MACHINERY
98416,Customer#000098416,zy6HXfboExThIbURSJvMS 8e4AE,16,26-585-804-8500,5832.63,BUILDING
128548,Customer#000128548,"NnDVhDEU,WTWvX9WXwBJh6un41wYwKO4yRT7rnJ",18,28-708-270-4472,4252.00,BUILDING
58810,Customer#000058810,"CsNniaDQ0AKy33,p",20,30-967-589-8033,8478.15,BUILDING
76252,Customer#000076252,LEFQ8N7Rj54zOEu2G,17,27-521-149-5853,5794.38,BUILDING
128888,Customer#000128888,7AtJ0tfVpElqKdjCx,12,22-229-881-3100,285.96,FURNITURE
140221,Customer#000140221,k0mEA8eGhcMH8IQsvx7,3,13-600-737-2869,8467.79,BUILDING
97529,Customer#000097529,"yC09,Fcb1nxlCzQHS2Kr",24,34-481-386-6760,-415.73,FURNITURE
109999,Customer#000109999,oS4wHDnEtrrZUq6lJ,0,10-264-274-7191,554.80,FURNITURE
141535,Customer#000141535,"jT8f8TfP ,YRNkt26XS,",19,29-618-709-9957,8546.15,BUILDING
25198,Customer#000025198,"NBk,iQPgXNdHuBKiDE5yChgSUT8ZitXybXwzS",13,23-265-438-4266,4914.07,BUILDING
137050,Customer#000137050,xr1ng5itTdWPNhA,12,22-234-769-3285,6825.62,FURNITURE
9748,Customer#000009748,"TmP,rZZvekGJdMGIPq",16,26-494-728-4697,7148.90,AUTOMOBILE
57805,Customer#000057805,"DyDcdRapFLtbJScu0Z,X90IP2GVW",6,16-132-369-1041,865.93,HOUSEHOLD
44531,Customer#000044531,"x,ERe,azdOS8",9,19-118-968-5629,7948.62,BUILDING
21596,Customer#000021596,erZ9jytsDwobeatR0ahCbNysaRTzNdB2xJo,18,28-440-697-1601,-998.76,AUTOMOBILE
17020,Customer#000017020,YKktb5dUO1usnOy5bNhvWaVeS,18,28-397-540-2180,5148.30,HOUSEHOLD
77951,Customer#000077951,"uVgxcGNDwOitgT,ruSEeevkCkyXgQxy35QF,B",16,26-554-776-3106,8602.82,BUILDING
98929,Customer#000098929,oO8xbFPCeGHjNWcLrcoDvB8EE2EMhMJFb3O,6,16-670-506-1096,8959.53,HOUSEHOLD
55913,Customer#000055913,"Qindi3WdwOdScDhvkM9kXZTRhVvmJA9,",24,34-914-120-7312,3793.16,HOUSEHOLD
84778,Customer#000084778,n9peSJxBI LWtw3aZOk3kP3sex,23,33-217-743-5973,710.27,HOUSEHOLD
118930,Customer#000118930,LGZCT8WiZa65zr,12,22-292-903-5850,-424.86,MACHINERY
54838,Customer#000054838,EqfkeLrpsANz5r4XxOgAJskcwvKZd3U,0,10-908-362-8188,9189.72,BUILDING
9440,Customer#000009440,l9SNjPbKKhwy3gfcqlh1D4edKDZtFT2DB,16,26-428-526-5406,2746.28,FURNITURE
102059,Customer#000102059,6B8Z5CV930 kXwXONW0KX8mmu,1,11-107-332-4145,9173.96,BUILDING
47405,Customer#000047405,"K,8ldp lIFg",20,30-800-607-1824,9615.31,BUILDING
115013,Customer#000115013,cX6Ufkd duTUyvXEma70CyWKogvXXi23KL2B43jc,1,11-501-222-8956,5079.99,HOUSEHOLD
78440,Customer#000078440,yY8crdwl5hGlVhgkIfKf,4,14-424-489-6386,368.87,HOUSEHOLD
132911,Customer#000132911,"A,vfeb Iq8o",18,28-431-973-8295,3210.17,MACHINERY
